Plate,Row,ColPair,Column,Sample,WellGroup,WellGroupType,Time
13,C,5,10,210,C_5,Test sample,180
13,C,5,10,210,C_5,Test sample,240
13,C,5,10,210,C_5,Test sample,360
13,C,5,10,210,C_5,Test sample,1440
13,C,5,10,210,C_5,Test sample,1800
13,C,6,11,127,C_6,Test sample,0
13,C,6,11,127,C_6,Test sample,20
13,C,6,11,127,C_6,Test sample,60
13,C,6,11,127,C_6,Test sample,120
13,C,6,11,127,C_6,Test sample,180
13,C,6,11,127,C_6,Test sample,240
13,C,6,11,127,C_6,Test sample,360
13,C,6,11,127,C_6,Test sample,1440
13,C,6,11,127,C_6,Test sample,1800
13,C,6,12,127,C_6,Test sample,0
13,C,6,12,127,C_6,Test sample,20
13,C,6,12,127,C_6,Test sample,60
13,C,6,12,127,C_6,Test sample,120
13,C,6,12,127,C_6,Test sample,180
13,C,6,12,127,C_6,Test sample,240
13,C,6,12,127,C_6,Test sample,360
13,C,6,12,127,C_6,Test sample,1440
13,C,6,12,127,C_6,Test sample,1800
13,D,1,1,C-,D_1,Control-,0
13,D,1,1,C-,D_1,Control-,20
13,D,1,1,C-,D_1,Control-,60
13,D,1,1,C-,D_1,Control-,120
13,D,1,1,C-,D_1,Control-,180
13,D,1,1,C-,D_1,Control-,240
13,D,1,1,C-,D_1,Control-,360
13,D,1,1,C-,D_1,Control-,1440
13,D,1,1,C-,D_1,Control-,1800
13,D,1,2,C-,D_1,Control-,0
13,D,1,2,C-,D_1,Control-,20
13,D,1,2,C-,D_1,Control-,60
13,D,1,2,C-,D_1,Control-,120
13,D,1,2,C-,D_1,Control-,180
13,D,1,2,C-,D_1,Control-,240
13,D,1,2,C-,D_1,Control-,360
13,D,1,2,C-,D_1,Control-,1440
13,D,1,2,C-,D_1,Control-,1800
13,D,2,3,125,D_2,Test sample,0
13,D,2,3,125,D_2,Test sample,20
13,D,2,3,125,D_2,Test sample,60
13,D,2,3,125,D_2,Test sample,120
13,D,2,3,125,D_2,Test sample,180
13,D,2,3,125,D_2,Test sample,240
13,D,2,3,125,D_2,Test sample,360
13,D,2,3,125,D_2,Test sample,1440
13,D,2,3,125,D_2,Test sample,1800
13,D,2,4,125,D_2,Test sample,0
13,D,2,4,125,D_2,Test sample,20
13,D,2,4,125,D_2,Test sample,60
13,D,2,4,125,D_2,Test sample,120
13,D,2,4,125,D_2,Test sample,180
13,D,2,4,125,D_2,Test sample,240
13,D,2,4,125,D_2,Test sample,360
13,D,2,4,125,D_2,Test sample,1440
13,D,2,4,125,D_2,Test sample,1800
13,D,3,5,28,D_3,Test sample,0
13,D,3,5,28,D_3,Test sample,20
13,D,3,5,28,D_3,Test sample,60
13,D,3,5,28,D_3,Test sample,120
13,D,3,5,28,D_3,Test sample,180
13,D,3,5,28,D_3,Test sample,240
13,D,3,5,28,D_3,Test sample,360
13,D,3,5,28,D_3,Test sample,1440
13,D,3,5,28,D_3,Test sample,1800
13,D,3,6,28,D_3,Test sample,0
13,D,3,6,28,D_3,Test sample,20
13,D,3,6,28,D_3,Test sample,60
13,D,3,6,28,D_3,Test sample,120
13,D,3,6,28,D_3,Test sample,180
13,D,3,6,28,D_3,Test sample,240
13,D,3,6,28,D_3,Test sample,360
13,D,3,6,28,D_3,Test sample,1440
13,D,3,6,28,D_3,Test sample,1800
13,D,4,7,35,D_4,Test sample,0
13,D,4,7,35,D_4,Test sample,20
13,D,4,7,35,D_4,Test sample,60
13,D,4,7,35,D_4,Test sample,120
13,D,4,7,35,D_4,Test sample,180
13,D,4,7,35,D_4,Test sample,240
13,D,4,7,35,D_4,Test sample,360
13,D,4,7,35,D_4,Test sample,1440
13,D,4,7,35,D_4,Test sample,1800
13,D,4,8,35,D_4,Test sample,0
13,D,4,8,35,D_4,Test sample,20
13,D,4,8,35,D_4,Test sample,60
13,D,4,8,35,D_4,Test sample,120
13,D,4,8,35,D_4,Test sample,180
13,D,4,8,35,D_4,Test sample,240
13,D,4,8,35,D_4,Test sample,360
13,D,4,8,35,D_4,Test sample,1440
13,D,4,8,35,D_4,Test sample,1800
13,D,5,9,169,D_5,Test sample,0
13,D,5,9,169,D_5,Test sample,20
13,D,5,9,169,D_5,Test sample,60
13,D,5,9,169,D_5,Test sample,120
13,D,5,9,169,D_5,Test sample,180
13,D,5,9,169,D_5,Test sample,240
13,D,5,9,169,D_5,Test sample,360
13,D,5,9,169,D_5,Test sample,1440
13,D,5,9,169,D_5,Test sample,1800
13,D,5,10,169,D_5,Test sample,0
13,D,5,10,169,D_5,Test sample,20
13,D,5,10,169,D_5,Test sample,60
13,D,5,10,169,D_5,Test sample,120
13,D,5,10,169,D_5,Test sample,180
13,D,5,10,169,D_5,Test sample,240
13,D,5,10,169,D_5,Test sample,360
13,D,5,10,169,D_5,Test sample,1440
13,D,5,10,169,D_5,Test sample,1800
13,D,6,11,144,D_6,Test sample,0
13,D,6,11,144,D_6,Test sample,20
13,D,6,11,144,D_6,Test sample,60
13,D,6,11,144,D_6,Test sample,120
13,D,6,11,144,D_6,Test sample,180
13,D,6,11,144,D_6,Test sample,240
13,D,6,11,144,D_6,Test sample,360
13,D,6,11,144,D_6,Test sample,1440
13,D,6,11,144,D_6,Test sample,1800
13,D,6,12,144,D_6,Test sample,0
13,D,6,12,144,D_6,Test sample,20
13,D,6,12,144,D_6,Test sample,60
13,D,6,12,144,D_6,Test sample,120
13,D,6,12,144,D_6,Test sample,180
13,D,6,12,144,D_6,Test sample,240
13,D,6,12,144,D_6,Test sample,360
13,D,6,12,144,D_6,Test sample,1440
13,D,6,12,144,D_6,Test sample,1800
13,E,1,1,37,E_1,Test sample,0
13,E,1,1,37,E_1,Test sample,20
13,E,1,1,37,E_1,Test sample,60
13,E,1,1,37,E_1,Test sample,120
13,E,1,1,37,E_1,Test sample,180
13,E,1,1,37,E_1,Test sample,240
13,E,1,1,37,E_1,Test sample,360
13,E,1,1,37,E_1,Test sample,1440
13,E,1,1,37,E_1,Test sample,1800
13,E,1,2,37,E_1,Test sample,0
13,E,1,2,37,E_1,Test sample,20
13,E,1,2,37,E_1,Test sample,60
13,E,1,2,37,E_1,Test sample,120
13,E,1,2,37,E_1,Test sample,180
13,E,1,2,37,E_1,Test sample,240
13,E,1,2,37,E_1,Test sample,360
13,E,1,2,37,E_1,Test sample,1440
13,E,1,2,37,E_1,Test sample,1800
13,E,2,3,179,E_2,Test sample,0
13,E,2,3,179,E_2,Test sample,20
13,E,2,3,179,E_2,Test sample,60
13,E,2,3,179,E_2,Test sample,120
13,E,2,3,179,E_2,Test sample,180
13,E,2,3,179,E_2,Test sample,240
13,E,2,3,179,E_2,Test sample,360
13,E,2,3,179,E_2,Test sample,1440
13,E,2,3,179,E_2,Test sample,1800
13,E,2,4,179,E_2,Test sample,0
13,E,2,4,179,E_2,Test sample,20
13,E,2,4,179,E_2,Test sample,60
13,E,2,4,179,E_2,Test sample,120
13,E,2,4,179,E_2,Test sample,180
13,E,2,4,179,E_2,Test sample,240
13,E,2,4,179,E_2,Test sample,360
13,E,2,4,179,E_2,Test sample,1440
13,E,2,4,179,E_2,Test sample,1800
13,E,3,5,220,E_3,Test sample,0
13,E,3,5,220,E_3,Test sample,20
13,E,3,5,220,E_3,Test sample,60
13,E,3,5,220,E_3,Test sample,120
13,E,3,5,220,E_3,Test sample,180
13,E,3,5,220,E_3,Test sample,240
13,E,3,5,220,E_3,Test sample,360
13,E,3,5,220,E_3,Test sample,1440
13,E,3,5,220,E_3,Test sample,1800
13,E,3,6,220,E_3,Test sample,0
13,E,3,6,220,E_3,Test sample,20
13,E,3,6,220,E_3,Test sample,60
13,E,3,6,220,E_3,Test sample,120
13,E,3,6,220,E_3,Test sample,180
13,E,3,6,220,E_3,Test sample,240
13,E,3,6,220,E_3,Test sample,360
13,E,3,6,220,E_3,Test sample,1440
13,E,3,6,220,E_3,Test sample,1800
13,E,4,7,13,E_4,Test sample,0
13,E,4,7,13,E_4,Test sample,20
13,E,4,7,13,E_4,Test sample,60
13,E,4,7,13,E_4,Test sample,120
13,E,4,7,13,E_4,Test sample,180
13,E,4,7,13,E_4,Test sample,240
13,E,4,7,13,E_4,Test sample,360
13,E,4,7,13,E_4,Test sample,1440
13,E,4,7,13,E_4,Test sample,1800
13,E,4,8,13,E_4,Test sample,0
13,E,4,8,13,E_4,Test sample,20
13,E,4,8,13,E_4,Test sample,60
13,E,4,8,13,E_4,Test sample,120
13,E,4,8,13,E_4,Test sample,180
13,E,4,8,13,E_4,Test sample,240
13,E,4,8,13,E_4,Test sample,360
13,E,4,8,13,E_4,Test sample,1440
13,E,4,8,13,E_4,Test sample,1800
13,E,5,9,26,E_5,Test sample,0
13,E,5,9,26,E_5,Test sample,20
13,E,5,9,26,E_5,Test sample,60
13,E,5,9,26,E_5,Test sample,120
13,E,5,9,26,E_5,Test sample,180
13,E,5,9,26,E_5,Test sample,240
13,E,5,9,26,E_5,Test sample,360
13,E,5,9,26,E_5,Test sample,1440
13,E,5,9,26,E_5,Test sample,1800
13,E,5,10,26,E_5,Test sample,0
13,E,5,10,26,E_5,Test sample,20
13,E,5,10,26,E_5,Test sample,60
13,E,5,10,26,E_5,Test sample,120
13,E,5,10,26,E_5,Test sample,180
13,E,5,10,26,E_5,Test sample,240
13,E,5,10,26,E_5,Test sample,360
13,E,5,10,26,E_5,Test sample,1440
13,E,5,10,26,E_5,Test sample,1800
13,E,6,11,75,E_6,Test sample,0
13,E,6,11,75,E_6,Test sample,20
13,E,6,11,75,E_6,Test sample,60
13,E,6,11,75,E_6,Test sample,120
13,E,6,11,75,E_6,Test sample,180
13,E,6,11,75,E_6,Test sample,240
13,E,6,11,75,E_6,Test sample,360
13,E,6,11,75,E_6,Test sample,1440
13,E,6,11,75,E_6,Test sample,1800
13,E,6,12,75,E_6,Test sample,0
13,E,6,12,75,E_6,Test sample,20
13,E,6,12,75,E_6,Test sample,60
13,E,6,12,75,E_6,Test sample,120
13,E,6,12,75,E_6,Test sample,180
13,E,6,12,75,E_6,Test sample,240
13,E,6,12,75,E_6,Test sample,360
13,E,6,12,75,E_6,Test sample,1440
13,E,6,12,75,E_6,Test sample,1800
13,F,1,1,223,F_1,Test sample,0
13,F,1,1,223,F_1,Test sample,20
13,F,1,1,223,F_1,Test sample,60
13,F,1,1,223,F_1,Test sample,120
13,F,1,1,223,F_1,Test sample,180
13,F,1,1,223,F_1,Test sample,240
13,F,1,1,223,F_1,Test sample,360
13,F,1,1,223,F_1,Test sample,1440
13,F,1,1,223,F_1,Test sample,1800
13,F,1,2,223,F_1,Test sample,0
13,F,1,2,223,F_1,Test sample,20
13,F,1,2,223,F_1,Test sample,60
13,F,1,2,223,F_1,Test sample,120
13,F,1,2,223,F_1,Test sample,180
13,F,1,2,223,F_1,Test sample,240
13,F,1,2,223,F_1,Test sample,360
13,F,1,2,223,F_1,Test sample,1440
13,F,1,2,223,F_1,Test sample,1800
13,F,2,3,84,F_2,Test sample,0
13,F,2,3,84,F_2,Test sample,20
13,F,2,3,84,F_2,Test sample,60
13,F,2,3,84,F_2,Test sample,120
13,F,2,3,84,F_2,Test sample,180
13,F,2,3,84,F_2,Test sample,240
13,F,2,3,84,F_2,Test sample,360
13,F,2,3,84,F_2,Test sample,1440
13,F,2,3,84,F_2,Test sample,1800
13,F,2,4,84,F_2,Test sample,0
13,F,2,4,84,F_2,Test sample,20
13,F,2,4,84,F_2,Test sample,60
13,F,2,4,84,F_2,Test sample,120
13,F,2,4,84,F_2,Test sample,180
13,F,2,4,84,F_2,Test sample,240
13,F,2,4,84,F_2,Test sample,360
13,F,2,4,84,F_2,Test sample,1440
13,F,2,4,84,F_2,Test sample,1800
13,F,3,5,129,F_3,Test sample,0
13,F,3,5,129,F_3,Test sample,20
13,F,3,5,129,F_3,Test sample,60
13,F,3,5,129,F_3,Test sample,120
13,F,3,5,129,F_3,Test sample,180
13,F,3,5,129,F_3,Test sample,240
13,F,3,5,129,F_3,Test sample,360
13,F,3,5,129,F_3,Test sample,1440
13,F,3,5,129,F_3,Test sample,1800
13,F,3,6,129,F_3,Test sample,0
13,F,3,6,129,F_3,Test sample,20
13,F,3,6,129,F_3,Test sample,60
13,F,3,6,129,F_3,Test sample,120
13,F,3,6,129,F_3,Test sample,180
13,F,3,6,129,F_3,Test sample,240
13,F,3,6,129,F_3,Test sample,360
13,F,3,6,129,F_3,Test sample,1440
13,F,3,6,129,F_3,Test sample,1800
13,F,4,7,24,F_4,Test sample,0
13,F,4,7,24,F_4,Test sample,20
13,F,4,7,24,F_4,Test sample,60
13,F,4,7,24,F_4,Test sample,120
13,F,4,7,24,F_4,Test sample,180
13,F,4,7,24,F_4,Test sample,240
13,F,4,7,24,F_4,Test sample,360
13,F,4,7,24,F_4,Test sample,1440
13,F,4,7,24,F_4,Test sample,1800
13,F,4,8,24,F_4,Test sample,0
13,F,4,8,24,F_4,Test sample,20
13,F,4,8,24,F_4,Test sample,60
13,F,4,8,24,F_4,Test sample,120
13,F,4,8,24,F_4,Test sample,180
13,F,4,8,24,F_4,Test sample,240
13,F,4,8,24,F_4,Test sample,360
13,F,4,8,24,F_4,Test sample,1440
13,F,4,8,24,F_4,Test sample,1800
13,F,5,9,23,F_5,Test sample,0
13,F,5,9,23,F_5,Test sample,20
13,F,5,9,23,F_5,Test sample,60
13,F,5,9,23,F_5,Test sample,120
13,F,5,9,23,F_5,Test sample,180
13,F,5,9,23,F_5,Test sample,240
13,F,5,9,23,F_5,Test sample,360
13,F,5,9,23,F_5,Test sample,1440
13,F,5,9,23,F_5,Test sample,1800
13,F,5,10,23,F_5,Test sample,0
13,F,5,10,23,F_5,Test sample,20
13,F,5,10,23,F_5,Test sample,60
13,F,5,10,23,F_5,Test sample,120
13,F,5,10,23,F_5,Test sample,180
13,F,5,10,23,F_5,Test sample,240
13,F,5,10,23,F_5,Test sample,360
13,F,5,10,23,F_5,Test sample,1440
13,F,5,10,23,F_5,Test sample,1800
13,F,6,11,119,F_6,Test sample,0
13,F,6,11,119,F_6,Test sample,20
13,F,6,11,119,F_6,Test sample,60
13,F,6,11,119,F_6,Test sample,120
13,F,6,11,119,F_6,Test sample,180
13,F,6,11,119,F_6,Test sample,240
13,F,6,11,119,F_6,Test sample,360
13,F,6,11,119,F_6,Test sample,1440
13,F,6,11,119,F_6,Test sample,1800
13,F,6,12,119,F_6,Test sample,0
13,F,6,12,119,F_6,Test sample,20
13,F,6,12,119,F_6,Test sample,60
13,F,6,12,119,F_6,Test sample,120
13,F,6,12,119,F_6,Test sample,180
13,F,6,12,119,F_6,Test sample,240
13,F,6,12,119,F_6,Test sample,360
13,F,6,12,119,F_6,Test sample,1440
13,F,6,12,119,F_6,Test sample,1800
13,G,1,1,9,G_1,Test sample,0
13,G,1,1,9,G_1,Test sample,20
13,G,1,1,9,G_1,Test sample,60
13,G,1,1,9,G_1,Test sample,120
13,G,1,1,9,G_1,Test sample,180
13,G,1,1,9,G_1,Test sample,240
13,G,1,1,9,G_1,Test sample,360
13,G,1,1,9,G_1,Test sample,1440
13,G,1,1,9,G_1,Test sample,1800
13,G,1,2,9,G_1,Test sample,0
13,G,1,2,9,G_1,Test sample,20
13,G,1,2,9,G_1,Test sample,60
13,G,1,2,9,G_1,Test sample,120
13,G,1,2,9,G_1,Test sample,180
13,G,1,2,9,G_1,Test sample,240
13,G,1,2,9,G_1,Test sample,360
13,G,1,2,9,G_1,Test sample,1440
13,G,1,2,9,G_1,Test sample,1800
13,G,2,3,136,G_2,Test sample,0
13,G,2,3,136,G_2,Test sample,20
13,G,2,3,136,G_2,Test sample,60
13,G,2,3,136,G_2,Test sample,120
13,G,2,3,136,G_2,Test sample,180
13,G,2,3,136,G_2,Test sample,240
13,G,2,3,136,G_2,Test sample,360
13,G,2,3,136,G_2,Test sample,1440
13,G,2,3,136,G_2,Test sample,1800
13,G,2,4,136,G_2,Test sample,0
13,G,2,4,136,G_2,Test sample,20
13,G,2,4,136,G_2,Test sample,60
13,G,2,4,136,G_2,Test sample,120
13,G,2,4,136,G_2,Test sample,180
13,G,2,4,136,G_2,Test sample,240
13,G,2,4,136,G_2,Test sample,360
13,G,2,4,136,G_2,Test sample,1440
13,G,2,4,136,G_2,Test sample,1800
13,G,3,5,214,G_3,Test sample,0
13,G,3,5,214,G_3,Test sample,20
13,G,3,5,214,G_3,Test sample,60
13,G,3,5,214,G_3,Test sample,120
13,G,3,5,214,G_3,Test sample,180
13,G,3,5,214,G_3,Test sample,240
13,G,3,5,214,G_3,Test sample,360
13,G,3,5,214,G_3,Test sample,1440
13,G,3,5,214,G_3,Test sample,1800
13,G,3,6,214,G_3,Test sample,0
13,G,3,6,214,G_3,Test sample,20
13,G,3,6,214,G_3,Test sample,60
13,G,3,6,214,G_3,Test sample,120
13,G,3,6,214,G_3,Test sample,180
13,G,3,6,214,G_3,Test sample,240
13,G,3,6,214,G_3,Test sample,360
13,G,3,6,214,G_3,Test sample,1440
13,G,3,6,214,G_3,Test sample,1800
13,G,4,7,113,G_4,Test sample,0
13,G,4,7,113,G_4,Test sample,20
13,G,4,7,113,G_4,Test sample,60
13,G,4,7,113,G_4,Test sample,120
13,G,4,7,113,G_4,Test sample,180
13,G,4,7,113,G_4,Test sample,240
13,G,4,7,113,G_4,Test sample,360
13,G,4,7,113,G_4,Test sample,1440
13,G,4,7,113,G_4,Test sample,1800
13,G,4,8,113,G_4,Test sample,0
13,G,4,8,113,G_4,Test sample,20
13,G,4,8,113,G_4,Test sample,60
13,G,4,8,113,G_4,Test sample,120
13,G,4,8,113,G_4,Test sample,180
13,G,4,8,113,G_4,Test sample,240
13,G,4,8,113,G_4,Test sample,360
13,G,4,8,113,G_4,Test sample,1440
13,G,4,8,113,G_4,Test sample,1800
13,G,5,9,50,G_5,Test sample,0
13,G,5,9,50,G_5,Test sample,20
13,G,5,9,50,G_5,Test sample,60
13,G,5,9,50,G_5,Test sample,120
13,G,5,9,50,G_5,Test sample,180
13,G,5,9,50,G_5,Test sample,240
13,G,5,9,50,G_5,Test sample,360
13,G,5,9,50,G_5,Test sample,1440
13,G,5,9,50,G_5,Test sample,1800
13,G,5,10,50,G_5,Test sample,0
13,G,5,10,50,G_5,Test sample,20
13,G,5,10,50,G_5,Test sample,60
13,G,5,10,50,G_5,Test sample,120
13,G,5,10,50,G_5,Test sample,180
13,G,5,10,50,G_5,Test sample,240
13,G,5,10,50,G_5,Test sample,360
13,G,5,10,50,G_5,Test sample,1440
13,G,5,10,50,G_5,Test sample,1800
13,G,6,11,73,G_6,Test sample,0
13,G,6,11,73,G_6,Test sample,20
13,G,6,11,73,G_6,Test sample,60
13,G,6,11,73,G_6,Test sample,120
13,G,6,11,73,G_6,Test sample,180
13,G,6,11,73,G_6,Test sample,240
13,G,6,11,73,G_6,Test sample,360
13,G,6,11,73,G_6,Test sample,1440
13,G,6,11,73,G_6,Test sample,1800
13,G,6,12,73,G_6,Test sample,0
13,G,6,12,73,G_6,Test sample,20
13,G,6,12,73,G_6,Test sample,60
13,G,6,12,73,G_6,Test sample,120
13,G,6,12,73,G_6,Test sample,180
13,G,6,12,73,G_6,Test sample,240
13,G,6,12,73,G_6,Test sample,360
13,G,6,12,73,G_6,Test sample,1440
13,G,6,12,73,G_6,Test sample,1800
13,H,1,1,80,H_1,Test sample,0
13,H,1,1,80,H_1,Test sample,20
13,H,1,1,80,H_1,Test sample,60
13,H,1,1,80,H_1,Test sample,120
13,H,1,1,80,H_1,Test sample,180
13,H,1,1,80,H_1,Test sample,240
13,H,1,1,80,H_1,Test sample,360
13,H,1,1,80,H_1,Test sample,1440
13,H,1,1,80,H_1,Test sample,1800
13,H,1,2,80,H_1,Test sample,0
13,H,1,2,80,H_1,Test sample,20
13,H,1,2,80,H_1,Test sample,60
13,H,1,2,80,H_1,Test sample,120
13,H,1,2,80,H_1,Test sample,180
13,H,1,2,80,H_1,Test sample,240
13,H,1,2,80,H_1,Test sample,360
13,H,1,2,80,H_1,Test sample,1440
13,H,1,2,80,H_1,Test sample,1800
13,H,2,3,109,H_2,Test sample,0
13,H,2,3,109,H_2,Test sample,20
13,H,2,3,109,H_2,Test sample,60
13,H,2,3,109,H_2,Test sample,120
13,H,2,3,109,H_2,Test sample,180
13,H,2,3,109,H_2,Test sample,240
13,H,2,3,109,H_2,Test sample,360
13,H,2,3,109,H_2,Test sample,1440
13,H,2,3,109,H_2,Test sample,1800
13,H,2,4,109,H_2,Test sample,0
13,H,2,4,109,H_2,Test sample,20
13,H,2,4,109,H_2,Test sample,60
13,H,2,4,109,H_2,Test sample,120
13,H,2,4,109,H_2,Test sample,180
13,H,2,4,109,H_2,Test sample,240
13,H,2,4,109,H_2,Test sample,360
13,H,2,4,109,H_2,Test sample,1440
13,H,2,4,109,H_2,Test sample,1800
13,H,3,5,153,H_3,Test sample,0
13,H,3,5,153,H_3,Test sample,20
13,H,3,5,153,H_3,Test sample,60
13,H,3,5,153,H_3,Test sample,120
13,H,3,5,153,H_3,Test sample,180
13,H,3,5,153,H_3,Test sample,240
13,H,3,5,153,H_3,Test sample,360
13,H,3,5,153,H_3,Test sample,1440
13,H,3,5,153,H_3,Test sample,1800
13,H,3,6,153,H_3,Test sample,0
13,H,3,6,153,H_3,Test sample,20
13,H,3,6,153,H_3,Test sample,60
13,H,3,6,153,H_3,Test sample,120
13,H,3,6,153,H_3,Test sample,180
13,H,3,6,153,H_3,Test sample,240
13,H,3,6,153,H_3,Test sample,360
13,H,3,6,153,H_3,Test sample,1440
13,H,3,6,153,H_3,Test sample,1800
13,H,4,7,70,H_4,Test sample,0
13,H,4,7,70,H_4,Test sample,20
13,H,4,7,70,H_4,Test sample,60
13,H,4,7,70,H_4,Test sample,120
13,H,4,7,70,H_4,Test sample,180
13,H,4,7,70,H_4,Test sample,240
13,H,4,7,70,H_4,Test sample,360
13,H,4,7,70,H_4,Test sample,1440
13,H,4,7,70,H_4,Test sample,1800
13,H,4,8,70,H_4,Test sample,0
13,H,4,8,70,H_4,Test sample,20
13,H,4,8,70,H_4,Test sample,60
13,H,4,8,70,H_4,Test sample,120
13,H,4,8,70,H_4,Test sample,180
13,H,4,8,70,H_4,Test sample,240
13,H,4,8,70,H_4,Test sample,360
13,H,4,8,70,H_4,Test sample,1440
13,H,4,8,70,H_4,Test sample,1800
13,H,5,9,141,H_5,Test sample,0
13,H,5,9,141,H_5,Test sample,20
13,H,5,9,141,H_5,Test sample,60
13,H,5,9,141,H_5,Test sample,120
13,H,5,9,141,H_5,Test sample,180
13,H,5,9,141,H_5,Test sample,240
13,H,5,9,141,H_5,Test sample,360
13,H,5,9,141,H_5,Test sample,1440
13,H,5,9,141,H_5,Test sample,1800
13,H,5,10,141,H_5,Test sample,0
13,H,5,10,141,H_5,Test sample,20
13,H,5,10,141,H_5,Test sample,60
13,H,5,10,141,H_5,Test sample,120
13,H,5,10,141,H_5,Test sample,180
13,H,5,10,141,H_5,Test sample,240
13,H,5,10,141,H_5,Test sample,360
13,H,5,10,141,H_5,Test sample,1440
13,H,5,10,141,H_5,Test sample,1800
13,H,6,11,40,H_6,Test sample,0
13,H,6,11,40,H_6,Test sample,20
13,H,6,11,40,H_6,Test sample,60
13,H,6,11,40,H_6,Test sample,120
13,H,6,11,40,H_6,Test sample,180
13,H,6,11,40,H_6,Test sample,240
13,H,6,11,40,H_6,Test sample,360
13,H,6,11,40,H_6,Test sample,1440
13,H,6,11,40,H_6,Test sample,1800
13,H,6,12,40,H_6,Test sample,0
13,H,6,12,40,H_6,Test sample,20
13,H,6,12,40,H_6,Test sample,60
13,H,6,12,40,H_6,Test sample,120
13,H,6,12,40,H_6,Test sample,180
13,H,6,12,40,H_6,Test sample,240
13,H,6,12,40,H_6,Test sample,360
13,H,6,12,40,H_6,Test sample,1440
13,H,6,12,40,H_6,Test sample,1800
14,A,1,1,52,A_1,Test sample,0
14,A,1,1,52,A_1,Test sample,20
14,A,1,1,52,A_1,Test sample,60
14,A,1,1,52,A_1,Test sample,120
14,A,1,1,52,A_1,Test sample,180
14,A,1,1,52,A_1,Test sample,240
14,A,1,1,52,A_1,Test sample,360
14,A,1,1,52,A_1,Test sample,1440
14,A,1,1,52,A_1,Test sample,1800
14,A,1,2,52,A_1,Test sample,0
14,A,1,2,52,A_1,Test sample,20
14,A,1,2,52,A_1,Test sample,60
14,A,1,2,52,A_1,Test sample,120
14,A,1,2,52,A_1,Test sample,180
14,A,1,2,52,A_1,Test sample,240
14,A,1,2,52,A_1,Test sample,360
14,A,1,2,52,A_1,Test sample,1440
14,A,1,2,52,A_1,Test sample,1800
14,A,2,3,139,A_2,Test sample,0
14,A,2,3,139,A_2,Test sample,20
14,A,2,3,139,A_2,Test sample,60
14,A,2,3,139,A_2,Test sample,120
14,A,2,3,139,A_2,Test sample,180
14,A,2,3,139,A_2,Test sample,240
14,A,2,3,139,A_2,Test sample,360
14,A,2,3,139,A_2,Test sample,1440
14,A,2,3,139,A_2,Test sample,1800
14,A,2,4,139,A_2,Test sample,0
14,A,2,4,139,A_2,Test sample,20
14,A,2,4,139,A_2,Test sample,60
14,A,2,4,139,A_2,Test sample,120
14,A,2,4,139,A_2,Test sample,180
14,A,2,4,139,A_2,Test sample,240
14,A,2,4,139,A_2,Test sample,360
14,A,2,4,139,A_2,Test sample,1440
14,A,2,4,139,A_2,Test sample,1800
14,A,3,5,116,A_3,Test sample,0
14,A,3,5,116,A_3,Test sample,20
14,A,3,5,116,A_3,Test sample,60
14,A,3,5,116,A_3,Test sample,120
14,A,3,5,116,A_3,Test sample,180
14,A,3,5,116,A_3,Test sample,240
14,A,3,5,116,A_3,Test sample,360
14,A,3,5,116,A_3,Test sample,1440
14,A,3,5,116,A_3,Test sample,1800
14,A,3,6,116,A_3,Test sample,0
14,A,3,6,116,A_3,Test sample,20
14,A,3,6,116,A_3,Test sample,60
14,A,3,6,116,A_3,Test sample,120
14,A,3,6,116,A_3,Test sample,180
14,A,3,6,116,A_3,Test sample,240
14,A,3,6,116,A_3,Test sample,360
14,A,3,6,116,A_3,Test sample,1440
14,A,3,6,116,A_3,Test sample,1800
14,A,4,7,21,A_4,Test sample,0
14,A,4,7,21,A_4,Test sample,20
14,A,4,7,21,A_4,Test sample,60
14,A,4,7,21,A_4,Test sample,120
14,A,4,7,21,A_4,Test sample,180
14,A,4,7,21,A_4,Test sample,240
14,A,4,7,21,A_4,Test sample,360
14,A,4,7,21,A_4,Test sample,1440
14,A,4,7,21,A_4,Test sample,1800
14,A,4,8,21,A_4,Test sample,0
14,A,4,8,21,A_4,Test sample,20
14,A,4,8,21,A_4,Test sample,60
14,A,4,8,21,A_4,Test sample,120
14,A,4,8,21,A_4,Test sample,180
14,A,4,8,21,A_4,Test sample,240
14,A,4,8,21,A_4,Test sample,360
14,A,4,8,21,A_4,Test sample,1440
14,A,4,8,21,A_4,Test sample,1800
14,A,5,9,189,A_5,Test sample,0
14,A,5,9,189,A_5,Test sample,20
14,A,5,9,189,A_5,Test sample,60
14,A,5,9,189,A_5,Test sample,120
14,A,5,9,189,A_5,Test sample,180
14,A,5,9,189,A_5,Test sample,240
14,A,5,9,189,A_5,Test sample,360
14,A,5,9,189,A_5,Test sample,1440
14,A,5,9,189,A_5,Test sample,1800
14,A,5,10,189,A_5,Test sample,0
14,A,5,10,189,A_5,Test sample,20
14,A,5,10,189,A_5,Test sample,60
14,A,5,10,189,A_5,Test sample,120
14,A,5,10,189,A_5,Test sample,180
14,A,5,10,189,A_5,Test sample,240
14,A,5,10,189,A_5,Test sample,360
14,A,5,10,189,A_5,Test sample,1440
14,A,5,10,189,A_5,Test sample,1800
14,A,6,11,5,A_6,Test sample,0
14,A,6,11,5,A_6,Test sample,20
14,A,6,11,5,A_6,Test sample,60
14,A,6,11,5,A_6,Test sample,120
14,A,6,11,5,A_6,Test sample,180
